"local_site","Date","Subplot","mmt_num","SM_pct"
"BW3",2015-09-25,16,4,0.1
"BW3",2015-09-25,17,1,13.1
"BW3",2015-09-25,17,2,0.1
"BW3",2015-09-25,17,3,4.4
"BW3",2015-09-25,17,4,0.8
"BW3",2015-09-25,18,1,3.8
"BW3",2015-09-25,18,2,2.1
"BW3",2015-09-25,18,3,0.1
"BW3",2015-09-25,18,4,0.1
"MRS4",2015-09-25,19,1,2.8
"MRS4",2015-09-25,19,2,4.4
"MRS4",2015-09-25,19,3,1
"MRS4",2015-09-25,19,4,0.5
"MRS4",2015-09-25,20,1,11.2
"MRS4",2015-09-25,20,2,0.5
"MRS4",2015-09-25,20,3,1.3
"MRS4",2015-09-25,20,4,6.1
"MRS4",2015-09-25,21,1,5.9
"MRS4",2015-09-25,21,2,5.2
"MRS4",2015-09-25,21,3,0.5
"MRS4",2015-09-25,21,4,3.3
"MRS4",2015-09-25,22,1,4.5
"MRS4",2015-09-25,22,2,3.9
"MRS4",2015-09-25,22,3,4
"MRS4",2015-09-25,22,4,0.5
"MRS4",2015-09-25,23,1,5.9
"MRS4",2015-09-25,23,2,1
"MRS4",2015-09-25,23,3,2.6
"MRS4",2015-09-25,23,4,2.8
"MRS4",2015-09-27,24,1,2.5
"MRS4",2015-09-27,24,2,2.9
"MRS4",2015-09-27,24,3,2.5
"MRS4",2015-09-27,24,4,2.6
"MRS5",2015-09-27,25,1,10.5
"MRS5",2015-09-27,25,2,10
"MRS5",2015-09-27,25,3,9.1
"MRS5",2015-09-27,25,4,19.2
"MRS5",2015-09-27,26,1,16.3
"MRS5",2015-09-27,26,2,47.1
"MRS5",2015-09-27,26,3,23.7
"MRS5",2015-09-27,26,4,13.2
"MRS5",2015-09-27,27,1,5.2
"MRS5",2015-09-27,27,2,2.4
"MRS5",2015-09-27,27,3,4.4
"MRS5",2015-09-27,27,4,NaN
"MRS5",2015-09-27,28,1,8.1
"MRS5",2015-09-27,28,2,NaN
"MRS5",2015-09-27,28,3,NaN
"MRS5",2015-09-27,28,4,NaN
"MRS5",2015-09-27,29,1,5.9
"MRS5",2015-09-27,29,2,8.5
"MRS5",2015-09-27,29,3,25.9
"MRS5",2015-09-27,29,4,15.8
"MRS5",2015-09-27,30,1,11.9
"MRS5",2015-09-27,30,2,11.9
"MRS5",2015-09-27,30,3,3.6
"MRS5",2015-09-27,30,4,11.9
"MRS7",2015-09-27,31,1,0.5
"MRS7",2015-09-27,31,2,0.2
"MRS7",2015-09-27,31,3,0
"MRS7",2015-09-27,31,4,0.1
"MRS7",2015-09-27,32,1,0.5
"MRS7",2015-09-27,32,2,0.8
"MRS7",2015-09-27,32,3,0.5
"MRS7",2015-09-27,32,4,1.1
"MRS7",2015-09-27,33,1,1.2
"MRS7",2015-09-27,33,2,1.2
"MRS7",2015-09-27,33,3,1.8
"MRS7",2015-09-27,33,4,0.5
"MRS7",2015-09-27,34,1,1.6
"MRS7",2015-09-27,34,2,2.6
"MRS7",2015-09-27,34,3,0.5
"MRS7",2015-09-27,34,4,2
"MRS7",2015-09-27,35,1,1.2
"MRS7",2015-09-27,35,2,1.9
"MRS7",2015-09-27,35,3,4.2
"MRS7",2015-09-27,35,4,0.5
"MRS7",2015-10-05,36,1,0.3
"MRS7",2015-10-05,36,2,0.5
"MRS7",2015-10-05,36,3,0.2
"MRS7",2015-10-05,36,4,0.3
"MRS8",2015-10-05,37,1,9.6
"MRS8",2015-10-05,37,2,8.5
"MRS8",2015-10-05,37,3,10.1
"MRS8",2015-10-05,37,4,12.2
"MRS8",2015-10-05,38,1,2.5
"MRS8",2015-10-05,38,2,0.5
"MRS8",2015-10-05,38,3,0.9
"MRS8",2015-10-05,38,4,4.7
"MRS8",2015-10-05,39,1,4.8
"MRS8",2015-10-05,39,2,1.3
"MRS8",2015-10-05,39,3,3.7
"MRS8",2015-10-05,39,4,8.7
"MRS8",2015-10-05,40,1,15.4
"MRS8",2015-10-05,40,2,1.3
"MRS8",2015-10-05,40,3,2.2
"MRS8",2015-10-05,40,4,3.1
"MRS8",2015-10-05,41,1,3.4
"MRS8",2015-10-05,41,2,9.3
"MRS8",2015-10-05,41,3,8.5
"MRS8",2015-10-05,41,4,7.1
"MRS8",2015-09-25,42,1,8.1
"MRS8",2015-09-25,42,2,2.2
"MRS8",2015-09-25,42,3,2.5
"MRS8",2015-09-25,42,4,1.5
"MRS11",2015-09-25,43,1,4.4
"MRS11",2015-09-25,43,2,0.2
"MRS11",2015-09-25,43,3,4.7
"MRS11",2015-09-25,43,4,0.1
"MRS11",2015-09-25,44,1,3.4
"MRS11",2015-09-25,44,2,1.3
"MRS11",2015-09-25,44,3,3.6
"MRS11",2015-09-25,44,4,2.5
"MRS11",2015-09-25,45,1,3.5
"MRS11",2015-09-25,45,2,0.4
"MRS11",2015-09-25,45,3,6.7
"MRS11",2015-09-25,45,4,3
"MRS11",2015-09-25,46,1,0.2
"MRS11",2015-09-25,46,2,0.2
"MRS11",2015-09-25,46,3,0.2
"MRS11",2015-09-25,46,4,0.2
"MRS11",2015-09-25,47,1,0.1
"MRS11",2015-09-25,47,2,1.4
"MRS11",2015-09-25,47,3,1.5
"MRS11",2015-09-25,47,4,0.2
"MRS11",2015-09-25,48,1,1.7
"MRS11",2015-09-25,48,2,0
"MRS11",2015-09-25,48,3,5.4
"MRS11",2015-09-25,48,4,NaN
"MRS12",2015-09-25,49,1,1.9
"MRS12",2015-09-25,49,2,0.8
"MRS12",2015-09-25,49,3,0.5
"MRS12",2015-09-25,49,4,0
"MRS12",2015-09-25,50,1,1.3
"MRS12",2015-09-25,50,2,0
"MRS12",2015-09-25,50,3,2.1
"MRS12",2015-09-25,50,4,0.5
"MRS12",2015-09-25,51,1,0.1
"MRS12",2015-09-25,51,2,0.6
"MRS12",2015-09-25,51,3,3.2
"MRS12",2015-09-25,51,4,0.2
"MRS12",2015-09-25,52,1,0.2
"MRS12",2015-09-25,52,2,0.1
"MRS12",2015-09-25,52,3,0.5
"MRS12",2015-09-25,52,4,3.4
"MRS12",2015-09-25,53,1,0.7
"MRS12",2015-09-25,53,2,0.1
"MRS12",2015-09-25,53,3,0.1
"MRS12",2015-09-25,53,4,0.6
"MRS12",2015-10-05,54,1,6.7
"MRS12",2015-10-05,54,2,1.9
"MRS12",2015-10-05,54,3,0.1
"MRS12",2015-10-05,54,4,1.8
"MRS13B",2015-10-05,55,1,NaN
"MRS13B",2015-10-05,55,2,NaN
"MRS13B",2015-10-05,55,3,NaN
"MRS13B",2015-10-05,55,4,NaN
"MRS13B",2015-10-05,56,1,11.7
"MRS13B",2015-10-05,56,2,22.8
"MRS13B",2015-10-05,56,3,NaN
"MRS13B",2015-10-05,56,4,NaN
"MRS13B",2015-10-05,57,1,15.7
"MRS13B",2015-10-05,57,2,21.7
"MRS13B",2015-10-05,57,3,NaN
"MRS13B",2015-10-05,57,4,NaN
"MRS13B",2015-10-05,58,1,14.4
"MRS13B",2015-10-05,58,2,16.4
"MRS13B",2015-10-05,58,3,NaN
"MRS13B",2015-10-05,58,4,NaN
"MRS13B",2015-10-05,59,1,18.6
"MRS13B",2015-10-05,59,2,11.2
"MRS13B",2015-10-05,59,3,NaN
"MRS13B",2015-10-05,59,4,NaN
"MRS14",2015-10-05,60,1,14.7
"MRS14",2015-10-05,60,2,21.6
"MRS14",2015-10-05,60,3,NaN
"MRS14",2015-10-05,60,4,NaN
"MRS14",2015-09-25,61,1,2.5
"MRS14",2015-09-25,61,2,0.1
"MRS14",2015-09-25,61,3,NaN
"MRS14",2015-09-25,61,4,NaN
"MRS14",2015-09-25,62,1,4.2
"MRS14",2015-09-25,62,2,0.2
"MRS14",2015-09-25,62,3,0.4
"MRS14",2015-09-25,62,4,0.1
"MRS14",2015-09-25,63,1,0
"MRS14",2015-09-25,63,2,0
"MRS14",2015-09-25,63,3,0
"MRS14",2015-09-25,63,4,0
"MRS14",2015-09-25,64,1,0
"MRS14",2015-09-25,64,2,0
"MRS14",2015-09-25,64,3,0
"MRS14",2015-09-25,64,4,0
"MRS14",2015-09-25,65,1,0
"MRS14",2015-09-25,65,2,1.8
"MRS14",2015-09-25,65,3,0
"MRS14",2015-09-25,65,4,NaN
"MRS14",2015-09-25,66,1,3.1
"MRS14",2015-09-25,66,2,3.2
"MRS14",2015-09-25,66,3,2.9
"MRS14",2015-09-25,66,4,NaN
"MRS1",2016-06-09,1,1,4.2
"MRS1",2016-06-09,1,2,6
"MRS1",2016-06-09,1,3,5.2
"MRS1",2016-06-09,1,4,8.3
"MRS1",2016-06-09,2,1,17.9
"MRS1",2016-06-09,2,2,5.2
"MRS1",2016-06-09,2,3,10
"MRS1",2016-06-09,2,4,11.5
"MRS1",2016-06-09,3,1,12.6
"MRS1",2016-06-09,3,2,4.5
"MRS1",2016-06-09,3,3,6
"MRS1",2016-06-09,3,4,10.2
"MRS1",2016-06-09,4,1,4.6
"MRS1",2016-06-09,4,2,5.3
"MRS1",2016-06-09,4,3,2.7
"MRS1",2016-06-09,4,4,6
"MRS1",2016-06-09,5,1,9.8
"MRS1",2016-06-09,5,2,8
"MRS1",2016-06-09,5,3,11
"MRS1",2016-06-09,5,4,4.4
"MRS1",2016-06-09,6,1,2.3
"MRS1",2016-06-09,6,2,7.9
"MRS1",2016-06-09,6,3,0.7
"MRS1",2016-06-09,6,4,9.1
"MRS8",2016-06-09,37,1,19.2
"MRS8",2016-06-09,37,2,26.8
"MRS8",2016-06-09,37,3,23
"MRS8",2016-06-09,37,4,39.9
"MRS8",2016-06-09,38,1,11.4
"MRS8",2016-06-09,38,2,18.4
"MRS8",2016-06-09,38,3,16.5
"MRS8",2016-06-09,38,4,16.7
"MRS8",2016-06-09,39,1,17.1
"MRS8",2016-06-09,39,2,14.6
"MRS8",2016-06-09,39,3,16.3
"MRS8",2016-06-09,39,4,33.1
"MRS8",2016-06-09,40,1,21.3
"MRS8",2016-06-09,40,2,20.3
"MRS8",2016-06-09,40,3,15.2
"MRS8",2016-06-09,40,4,20.6
"MRS8",2016-06-09,41,1,42.3
"MRS8",2016-06-09,41,2,18.9
"MRS8",2016-06-09,41,3,33.6
"MRS8",2016-06-09,41,4,22.3
"MRS8",2016-06-09,42,1,24.2
"MRS8",2016-06-09,42,2,24.6
"MRS8",2016-06-09,42,3,20.5
"MRS8",2016-06-09,42,4,25.3
"BW2",2016-06-16,7,1,9.9
"BW2",2016-06-16,7,2,14
"BW2",2016-06-16,7,3,12.7
"BW2",2016-06-16,7,4,7
"BW2",2016-06-16,8,1,6.9
"BW2",2016-06-16,8,2,7.6
"BW2",2016-06-16,8,3,5.2
"BW2",2016-06-16,8,4,6
"BW2",2016-06-16,9,1,14.8
"BW2",2016-06-16,9,2,16.4
"BW2",2016-06-16,9,3,7.6
"BW2",2016-06-16,9,4,7.1
"BW2",2016-06-16,10,1,4.1
"BW2",2016-06-16,10,2,13.1
"BW2",2016-06-16,10,3,5
"BW2",2016-06-16,10,4,2.9
"BW2",2016-06-16,11,1,2.8
"BW2",2016-06-16,11,2,4.2
"BW2",2016-06-16,11,3,4
"BW2",2016-06-16,11,4,3.2
"BW2",2016-06-16,12,1,8.5
"BW2",2016-06-16,12,2,12.2
"BW2",2016-06-16,12,3,2.4
"BW2",2016-06-16,12,4,1
"BW3",2016-06-16,13,1,18.8
"BW3",2016-06-16,13,2,20.7
"BW3",2016-06-16,13,3,8.6
"BW3",2016-06-16,13,4,9.6
"BW3",2016-06-16,14,1,16.1
"BW3",2016-06-16,14,2,12
"BW3",2016-06-16,14,3,14.9
"BW3",2016-06-16,14,4,15
"BW3",2016-06-16,15,1,4.5
"BW3",2016-06-16,15,2,5.4
"BW3",2016-06-16,15,3,6.4
"BW3",2016-06-16,15,4,1.6
"BW3",2016-06-16,16,1,20.1
"BW3",2016-06-16,16,2,23.5
"BW3",2016-06-16,16,3,16.2
"BW3",2016-06-16,16,4,4.2
"BW3",2016-06-16,17,1,12
"BW3",2016-06-16,17,2,5.3
"BW3",2016-06-16,17,3,6.7
"BW3",2016-06-16,17,4,3.4
"BW3",2016-06-16,18,1,4.6
"BW3",2016-06-16,18,2,1.2
"BW3",2016-06-16,18,3,12.1
"BW3",2016-06-16,18,4,2
"MRS1",2016-06-21,1,1,0.1
"MRS1",2016-06-21,1,2,4.7
"MRS1",2016-06-21,1,3,1.4
"MRS1",2016-06-21,1,4,0.1
"MRS1",2016-06-21,2,1,6
"MRS1",2016-06-21,2,2,2.9
"MRS1",2016-06-21,2,3,1.8
"MRS1",2016-06-21,2,4,1.2
"MRS1",2016-06-21,3,1,1
"MRS1",2016-06-21,3,2,7.9
"MRS1",2016-06-21,3,3,4.2
"MRS1",2016-06-21,3,4,0.1
"MRS1",2016-06-21,4,1,1.4
"MRS1",2016-06-21,4,2,1.5
"MRS1",2016-06-21,4,3,2.5
"MRS1",2016-06-21,4,4,1.7
"MRS1",2016-06-21,5,1,2
"MRS1",2016-06-21,5,2,0.4
"MRS1",2016-06-21,5,3,1.3
"MRS1",2016-06-21,5,4,1.5
"MRS1",2016-06-21,6,1,0.1
"MRS1",2016-06-21,6,2,0.2
"MRS1",2016-06-21,6,3,10.5
"MRS1",2016-06-21,6,4,7.1
"MRS4",2016-06-21,19,1,20.4
"MRS4",2016-06-21,19,2,21.4
"MRS4",2016-06-21,19,3,27.9
"MRS4",2016-06-21,19,4,17.7
"MRS4",2016-06-21,20,1,22.9
"MRS4",2016-06-21,20,2,18.9
"MRS4",2016-06-21,20,3,11.4
"MRS4",2016-06-21,20,4,2.4
"MRS4",2016-06-21,21,1,12.7
"MRS4",2016-06-21,21,2,7.4
"MRS4",2016-06-21,21,3,7.2
"MRS4",2016-06-21,21,4,2.1
"MRS4",2016-06-21,22,1,17.2
"MRS4",2016-06-21,22,2,14.1
"MRS4",2016-06-21,22,3,2.1
"MRS4",2016-06-21,22,4,4.7
"MRS4",2016-06-21,23,1,16
"MRS4",2016-06-21,23,2,8.6
"MRS4",2016-06-21,23,3,15.4
"MRS4",2016-06-21,23,4,13.4
"MRS4",2016-06-21,24,1,16.8
"MRS4",2016-06-21,24,2,20.7
"MRS4",2016-06-21,24,3,20.2
"MRS4",2016-06-21,24,4,8.3
"MRS8",2016-06-21,37,1,5.2
"MRS8",2016-06-21,37,2,12.8
"MRS8",2016-06-21,37,3,5.7
"MRS8",2016-06-21,37,4,8.1
"MRS8",2016-06-21,38,1,5.7
"MRS8",2016-06-21,38,2,8.3
"MRS8",2016-06-21,38,3,6.7
"MRS8",2016-06-21,38,4,2.3
"MRS8",2016-06-21,39,1,6.5
"MRS8",2016-06-21,39,2,7.2
"MRS8",2016-06-21,39,3,3.1
"MRS8",2016-06-21,39,4,1.6
"MRS8",2016-06-21,40,1,2
"MRS8",2016-06-21,40,2,8.7
"MRS8",2016-06-21,40,3,4.2
"MRS8",2016-06-21,40,4,2.3
"MRS8",2016-06-21,41,1,11.5
"MRS8",2016-06-21,41,2,8.2
"MRS8",2016-06-21,41,3,8.9
"MRS8",2016-06-21,41,4,11
"MRS8",2016-06-21,42,1,9.7
"MRS8",2016-06-21,42,2,1.3
"MRS8",2016-06-21,42,3,3.9
"MRS8",2016-06-21,42,4,4.1
"BW2",2016-07-05,7,1,1.4
"BW2",2016-07-05,7,2,2.3
"BW2",2016-07-05,7,3,0.2
"BW2",2016-07-05,7,4,3.2
"BW2",2016-07-05,8,1,1.9
"BW2",2016-07-05,8,2,1.1
"BW2",2016-07-05,8,3,4.5
"BW2",2016-07-05,8,4,0.8
"BW2",2016-07-05,9,1,0.1
"BW2",2016-07-05,9,2,0.1
"BW2",2016-07-05,9,3,3
"BW2",2016-07-05,9,4,0.2
"BW2",2016-07-05,10,1,6.1
"BW2",2016-07-05,10,2,0.5
"BW2",2016-07-05,10,3,2.6
"BW2",2016-07-05,10,4,0.1
"BW2",2016-07-05,11,1,0.8
"BW2",2016-07-05,11,2,0.1
"BW2",2016-07-05,11,3,0.4
"BW2",2016-07-05,11,4,1.5
"BW2",2016-07-05,12,1,2.7
"BW2",2016-07-05,12,2,4.7
"BW2",2016-07-05,12,3,0.1
"BW2",2016-07-05,12,4,2.1
"BW3",2016-07-05,13,1,12.9
"BW3",2016-07-05,13,2,9.6
"BW3",2016-07-05,13,3,10.8
"BW3",2016-07-05,13,4,6.4
"BW3",2016-07-05,14,1,8.1
"BW3",2016-07-05,14,2,12.1
"BW3",2016-07-05,14,3,0.6
"BW3",2016-07-05,14,4,13.6
"BW3",2016-07-05,15,1,0.5
"BW3",2016-07-05,15,2,8.5
"BW3",2016-07-05,15,3,5.9
"BW3",2016-07-05,15,4,NaN
"BW3",2016-07-05,16,1,8.1
"BW3",2016-07-05,16,2,4.9
"BW3",2016-07-05,16,3,8.3
"BW3",2016-07-05,16,4,NaN
"BW3",2016-07-05,17,1,6.8
"BW3",2016-07-05,17,2,5.4
"BW3",2016-07-05,17,3,7.5
"BW3",2016-07-05,17,4,3.4
"BW3",2016-07-05,18,1,12.8
"BW3",2016-07-05,18,2,11.2
"BW3",2016-07-05,18,3,3.7
"BW3",2016-07-05,18,4,2.9
"MRS5",2016-07-06,25,1,60.5
"MRS5",2016-07-06,25,2,69.1
"MRS5",2016-07-06,25,3,70.1
"MRS5",2016-07-06,25,4,77.3
"MRS5",2016-07-06,26,1,74.6
"MRS5",2016-07-06,26,2,78.2
"MRS5",2016-07-06,26,3,69
"MRS5",2016-07-06,26,4,78.2
"MRS5",2016-07-06,27,1,72.9
"MRS5",2016-07-06,27,2,22.4
"MRS5",2016-07-06,27,3,7.3
"MRS5",2016-07-06,27,4,92
"MRS5",2016-07-06,28,1,18
"MRS5",2016-07-06,28,2,8.7
"MRS5",2016-07-06,28,3,19.8
"MRS5",2016-07-06,28,4,18.7
"MRS5",2016-07-06,29,1,62.2
"MRS5",2016-07-06,29,2,39.9
"MRS5",2016-07-06,29,3,52.3
"MRS5",2016-07-06,29,4,81.7
"MRS5",2016-07-06,30,1,46.7
"MRS5",2016-07-06,30,2,56.7
"MRS5",2016-07-06,30,3,54.5
"MRS5",2016-07-06,30,4,61.3
"MRS14",2016-07-06,61,1,58
"MRS14",2016-07-06,61,2,40.5
"MRS14",2016-07-06,61,3,NaN
"MRS14",2016-07-06,61,4,NaN
"MRS14",2016-07-06,62,1,54.1
"MRS14",2016-07-06,62,2,NaN
"MRS14",2016-07-06,62,3,NaN
"MRS14",2016-07-06,62,4,NaN
"MRS14",2016-07-06,63,1,NaN
"MRS14",2016-07-06,63,2,NaN
"MRS14",2016-07-06,63,3,NaN
"MRS14",2016-07-06,63,4,NaN
"MRS14",2016-07-06,64,1,52.6
"MRS14",2016-07-06,64,2,21.6
"MRS14",2016-07-06,64,3,26.7
"MRS14",2016-07-06,64,4,35.2
"MRS14",2016-07-06,65,1,NaN
"MRS14",2016-07-06,65,2,NaN
"MRS14",2016-07-06,65,3,NaN
"MRS14",2016-07-06,65,4,NaN
"MRS14",2016-07-06,66,1,37.1
"MRS14",2016-07-06,66,2,36.3
"MRS14",2016-07-06,66,3,27.6
"MRS14",2016-07-06,66,4,21.9
"MRS7",2016-07-06,31,1,3.8
"MRS7",2016-07-06,31,2,10.3
"MRS7",2016-07-06,31,3,11.2
"MRS7",2016-07-06,31,4,3.3
"MRS7",2016-07-06,32,1,10.4
"MRS7",2016-07-06,32,2,3.5
"MRS7",2016-07-06,32,3,4.1
"MRS7",2016-07-06,32,4,15.5
"MRS7",2016-07-06,33,1,2.5
"MRS7",2016-07-06,33,2,12.5
"MRS7",2016-07-06,33,3,12.9
"MRS7",2016-07-06,33,4,3.4
"MRS7",2016-07-06,34,1,5.2
"MRS7",2016-07-06,34,2,8.6
"MRS7",2016-07-06,34,3,9.8
"MRS7",2016-07-06,34,4,8.1
"MRS7",2016-07-06,35,1,8.4
"MRS7",2016-07-06,35,2,6
"MRS7",2016-07-06,35,3,8.5
"MRS7",2016-07-06,35,4,2
"MRS7",2016-07-06,36,1,2.6
"MRS7",2016-07-06,36,2,7.7
"MRS7",2016-07-06,36,3,6.7
"MRS7",2016-07-06,36,4,6.5
"MRS11",2016-07-06,43,1,15.3
"MRS11",2016-07-06,43,2,17.2
"MRS11",2016-07-06,43,3,12.6
"MRS11",2016-07-06,43,4,26.5
"MRS11",2016-07-06,44,1,22.7
"MRS11",2016-07-06,44,2,31.9
"MRS11",2016-07-06,44,3,19
"MRS11",2016-07-06,44,4,20.4
"MRS11",2016-07-06,45,1,20.6
"MRS11",2016-07-06,45,2,9
"MRS11",2016-07-06,45,3,23.3
"MRS11",2016-07-06,45,4,18
"MRS11",2016-07-06,46,1,14.1
"MRS11",2016-07-06,46,2,5
"MRS11",2016-07-06,46,3,11.4
"MRS11",2016-07-06,46,4,15.4
"MRS11",2016-07-06,47,1,23.8
"MRS11",2016-07-06,47,2,11.5
"MRS11",2016-07-06,47,3,15.1
"MRS11",2016-07-06,47,4,20
"MRS11",2016-07-06,48,1,5.6
"MRS11",2016-07-06,48,2,17.2
"MRS11",2016-07-06,48,3,3.9
"MRS11",2016-07-06,48,4,4
"MRS12",2016-07-06,49,1,21.8
"MRS12",2016-07-06,49,2,17.2
"MRS12",2016-07-06,49,3,11.7
"MRS12",2016-07-06,49,4,4
"MRS12",2016-07-06,50,1,16.7
"MRS12",2016-07-06,50,2,22.8
"MRS12",2016-07-06,50,3,17.8
"MRS12",2016-07-06,50,4,20
"MRS12",2016-07-06,51,1,14.8
"MRS12",2016-07-06,51,2,16.8
"MRS12",2016-07-06,51,3,13.5
"MRS12",2016-07-06,51,4,20.4
"MRS12",2016-07-06,52,1,26.5
"MRS12",2016-07-06,52,2,22
"MRS12",2016-07-06,52,3,30.9
"MRS12",2016-07-06,52,4,16.3
"MRS12",2016-07-06,53,1,13.3
"MRS12",2016-07-06,53,2,26.7
"MRS12",2016-07-06,53,3,21.5
"MRS12",2016-07-06,53,4,21
"MRS12",2016-07-06,54,1,16.2
"MRS12",2016-07-06,54,2,22.8
"MRS12",2016-07-06,54,3,15.6
"MRS12",2016-07-06,54,4,NaN
"MRS13B",2016-07-06,55,1,59.7
"MRS13B",2016-07-06,55,2,62.4
"MRS13B",2016-07-06,55,3,49.9
"MRS13B",2016-07-06,55,4,39.3
"MRS13B",2016-07-06,56,1,31.4
"MRS13B",2016-07-06,56,2,19.8
"MRS13B",2016-07-06,56,3,42.7
"MRS13B",2016-07-06,56,4,52
"MRS13B",2016-07-06,57,1,70
"MRS13B",2016-07-06,57,2,74
"MRS13B",2016-07-06,57,3,75
"MRS13B",2016-07-06,57,4,36.8
"MRS13B",2016-07-06,58,1,55.4
"MRS13B",2016-07-06,58,2,40.8
"MRS13B",2016-07-06,58,3,46.7
"MRS13B",2016-07-06,58,4,17.9
"MRS13B",2016-07-06,59,1,52.1
"MRS13B",2016-07-06,59,2,18.4
"MRS13B",2016-07-06,59,3,16.7
"MRS13B",2016-07-06,59,4,43.3
"MRS13B",2016-07-06,60,1,60.3
"MRS13B",2016-07-06,60,2,53.4
"MRS13B",2016-07-06,60,3,62.7
"MRS13B",2016-07-06,60,4,58.3
"MRS13B",2016-07-13,55,1,30.8
"MRS13B",2016-07-13,55,2,24.1
"MRS13B",2016-07-13,55,3,10.2
"MRS13B",2016-07-13,55,4,21.1
"MRS13B",2016-07-13,56,1,17
"MRS13B",2016-07-13,56,2,17.9
"MRS13B",2016-07-13,56,3,29.5
"MRS13B",2016-07-13,56,4,30.6
"MRS13B",2016-07-13,57,1,60.3
"MRS13B",2016-07-13,57,2,58.1
"MRS13B",2016-07-13,57,3,35.9
"MRS13B",2016-07-13,57,4,32.4
"MRS13B",2016-07-13,58,1,52.1
"MRS13B",2016-07-13,58,2,21.7
"MRS13B",2016-07-13,58,3,42
"MRS13B",2016-07-13,58,4,18.8
"MRS13B",2016-07-13,59,1,19.9
"MRS13B",2016-07-13,59,2,6.6
"MRS13B",2016-07-13,59,3,12.9
"MRS13B",2016-07-13,59,4,34.2
"MRS13B",2016-07-13,60,1,50.8
"MRS13B",2016-07-13,60,2,30.4
"MRS13B",2016-07-13,60,3,46.2
"MRS13B",2016-07-13,60,4,44.4
"MRS13B",2016-07-29,55,1,7.7
"MRS13B",2016-07-29,55,2,6.6
"MRS13B",2016-07-29,55,3,7.7
"MRS13B",2016-07-29,55,4,7.4
"MRS13B",2016-07-29,56,1,4.3
"MRS13B",2016-07-29,56,2,8.4
"MRS13B",2016-07-29,56,3,6.3
"MRS13B",2016-07-29,56,4,6
"MRS13B",2016-07-29,57,1,26.6
"MRS13B",2016-07-29,57,2,27.8
"MRS13B",2016-07-29,57,3,19.8
"MRS13B",2016-07-29,57,4,7
"MRS13B",2016-07-29,58,1,12.6
"MRS13B",2016-07-29,58,2,9.9
"MRS13B",2016-07-29,58,3,2.5
"MRS13B",2016-07-29,58,4,NaN
"MRS13B",2016-07-29,59,1,1.9
"MRS13B",2016-07-29,59,2,2.3
"MRS13B",2016-07-29,59,3,19.2
"MRS13B",2016-07-29,59,4,2.6
"MRS13B",2016-07-29,60,1,11.3
"MRS13B",2016-07-29,60,2,2.7
"MRS13B",2016-07-29,60,3,10.3
"MRS13B",2016-07-29,60,4,7.9
"MRS4",2016-07-07,19,1,14.4
"MRS4",2016-07-07,19,2,11.9
"MRS4",2016-07-07,19,3,5.8
"MRS4",2016-07-07,19,4,5.7
"MRS4",2016-07-07,20,1,8.7
"MRS4",2016-07-07,20,2,2.9
"MRS4",2016-07-07,20,3,6.1
"MRS4",2016-07-07,20,4,7.7
"MRS4",2016-07-07,21,1,7.2
"MRS4",2016-07-07,21,2,7.3
"MRS4",2016-07-07,21,3,7.8
"MRS4",2016-07-07,21,4,4
"MRS4",2016-07-07,22,1,17.1
"MRS4",2016-07-07,22,2,11.8
"MRS4",2016-07-07,22,3,6.6
"MRS4",2016-07-07,22,4,11.2
"MRS4",2016-07-07,23,1,22.9
"MRS4",2016-07-07,23,2,5.5
"MRS4",2016-07-07,23,3,17.7
"MRS4",2016-07-07,23,4,8.8
"MRS4",2016-07-07,24,1,8.1
"MRS4",2016-07-07,24,2,7.1
"MRS4",2016-07-07,24,3,8.6
"MRS4",2016-07-07,24,4,9.1
"MRS14",2016-07-13,61,1,34.1
"MRS14",2016-07-13,61,2,30.2
"MRS14",2016-07-13,61,3,24.2
"MRS14",2016-07-13,61,4,8.2
"MRS14",2016-07-13,62,1,21.5
"MRS14",2016-07-13,62,2,27.8
"MRS14",2016-07-13,62,3,24.7
"MRS14",2016-07-13,62,4,20.5
"MRS14",2016-07-13,63,1,27
"MRS14",2016-07-13,63,2,30.6
"MRS14",2016-07-13,63,3,31
"MRS14",2016-07-13,63,4,30.8
"MRS14",2016-07-13,64,1,26.1
"MRS14",2016-07-13,64,2,26.2
"MRS14",2016-07-13,64,3,17.4
"MRS14",2016-07-13,64,4,9.5
"MRS14",2016-07-13,65,1,21.8
"MRS14",2016-07-13,65,2,29.5
"MRS14",2016-07-13,65,3,28.3
"MRS14",2016-07-13,65,4,20.9
"MRS14",2016-07-13,66,1,20.5
"MRS14",2016-07-13,66,2,21
"MRS14",2016-07-13,66,3,15.1
"MRS14",2016-07-13,66,4,31.4
"MRS7",2016-07-13,31,1,4.2
"MRS7",2016-07-13,31,2,0.1
"MRS7",2016-07-13,31,3,2.8
"MRS7",2016-07-13,31,4,3.1
"MRS7",2016-07-13,32,1,4.4
"MRS7",2016-07-13,32,2,1.4
"MRS7",2016-07-13,32,3,1.7
"MRS7",2016-07-13,32,4,3
"MRS7",2016-07-13,33,1,2.3
"MRS7",2016-07-13,33,2,1.9
"MRS7",2016-07-13,33,3,1.5
"MRS7",2016-07-13,33,4,1.2
"MRS7",2016-07-13,34,1,2.3
"MRS7",2016-07-13,34,2,2.9
"MRS7",2016-07-13,34,3,5
"MRS7",2016-07-13,34,4,2.6
